id,num_samples,path,transcription,raw_transcription,gender,lang_id,language,lang_group_id,phonetic
375,286080,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/15983898969787316452.wav,duine atá 200 punt 90kg meáchain ar domhan bheadh sé/sí thart ar 36 punt 16kg ar io. mar sin bíonn éifeacht an imtharraingthe níos lú ort ar ndóigh,"Duine atá 200 punt (90kg) meáchain ar Domhan, bheadh sé/sí thart ar 36 punt (16kg) ar Io. Mar sin, bíonn éifeacht an imtharraingthe níos lú ort, ar ndóigh.",0,27,Irish,0,d̪ˠ i nʲ ə ə t̪ˠ aː [UNK] pˠ u n̻ˠ t̪ˠ [UNK] mʲ aː h ə nʲ e ɾʲ d̪ˠ au n̻ˠ vʲ e uː [UNK] h a ɾˠ t̪ˠ e ɾʲ [UNK] pˠ u n̻ˠ t̪ˠ [UNK] e ɾʲ ʌ mˠ a ɾˠ ʃ i nʲ bʲ iː n̻ˠ eː fʲ a x t̪ˠ ə n̻ˠ i m̥ʲ ə ɾˠ ə ɲ̊ ə nʲ iː sˠ l̻ˠ uː o ɾˠ t̪ˠ e ɾʲ n̻ˠ oː i j
159,123840,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/1598634601183748187.wav,"tá johnson sa dara háit ar 2,243 seacht bpointe siar","Tá Johnson sa dara háit ar 2,243, seacht bpointe siar.",0,27,Irish,0,t̪ˠ aː ʤ ʌ n̪ˠ sˠ ʌ n̪ˠ sˠ ə d̪ˠ a ɾˠ ə h aː tʲ e ɾʲ [UNK] ʃ a x t̪ˠ bˠ o n̻ʲ tʲ ə ʃ ia ɾˠ
588,286080,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/15988590743146994165.wav,beidh an tsaint agus an leithleachas linn go deo agus is é nádúr an chomhoibrithe é nuair a bhíonn buntáiste ag an móramh go mbeidh i gcónaí tuilleadh le fáil sa ghearrthéarma trí ghníomhú go leithleach,"Beidh an tsaint agus an leithleachas linn go deo agus is é nádúr an chomhoibrithe é nuair a bhíonn buntáiste ag an móramh, go mbeidh i gcónaí tuilleadh le fáil sa ghearrthéarma trí ghníomhú go leithleach.",0,27,Irish,0,bʲ eː ə n̻ˠ t̪ˠ a nʲ tʲ ə ɡ ə sˠ ə n̻ˠ l̻ʲ ai hʲ lʲ a h ə sˠ lʲ i n̻ʲ ɡ ə dʲ oː ə ɡ ə sˠ i sˠ eː n̻ˠ aː d̪ˠ u ɾˠ ə n̻ˠ x oː ə bʲ ɾʲ iː eː n̻ˠ uː ɾʲ ə vʲ iː n̻ˠ bˠ u n̻ˠ t̪ˠ a ʃ tʲ ə e ɟ ə n̻ˠ mˠ oː ɾˠ uː ɡ ə mˠ eː i ɡ oː n̻ˠ iː t̪ˠ i l̻ʲ uː lʲ e fˠ aː lʲ sˠ ə j a ɾ̥ˠ eː ɾˠ mˠ ə tʲ ɾʲ iː j nʲ iː vˠ uː ɡ ə l̻ʲ ai hʲ lʲ a h
743,232320,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/15989792099831677349.wav,tá siad níos lú ach meabhraíonn sé do chuairteoirí scothaosta haváí sula ndearnadh stát de gan na hóstáin mhóra turasóireachta agus an fhorbairt eile go léir,"Tá siad níos lú, ach meabhraíonn sé do chuairteoirí scothaosta Haváí sula ndearnadh stát de, gan na hóstáin mhóra turasóireachta agus an fhorbairt eile go léir.",1,27,Irish,0,t̪ˠ aː ʃ iː d̪ˠ nʲ iː sˠ l̻ˠ uː a h mʲ oː ɾˠ ia n̻ˠ ʃ eː d̪ˠ ə x ua ɾˠ tʲ oː ɾʲ iː sˠ k a h iː sˠ t̪ˠ ə hˠ w æː iː sˠ u l̻ˠ ə nʲ a ɾˠ n̻ˠ uː sˠ t̪ˠ aː t̪ˠ d̪ˠ e ɡ a n̻ˠ n̻ˠ ə oː sˠ t̪ˠ æː n̠ʲ vˠ oː ɾˠ ə t̪ˠ u ɾˠ ə sˠ oː ɾʲ ə ɾˠ t̪ˠ ə ə ɡ ə sˠ ə n̻ˠ a ɾˠ ə bˠ ə ɾˠ tʲ e lʲ ə ɡ ə l̻ʲ eː ɾʲ
854,417600,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/15992386915731024967.wav,tá dhá ghrád ag metrorail ar thraenacha comaitéireachta istigh i agus thart ar cape town metroplus ar a thugtar céad ghrád chomh maith agus metro ar a thugtar tríú grád,Tá dhá ghrád ag MetroRail ar thraenacha comaitéireachta istigh i agus thart ar Cape Town MetroPlus (ar a thugtar Céad Ghrád chomh maith) agus Metro (ar a thugtar Tríú Grád).,1,27,Irish,0,t̪ˠ aː ɣ aː ɣ ɾˠ aː d̪ˠ e ɟ mʲ t̪ˠ ɾˠ ɾˠ ɪ l e ɾʲ ɾ̥ˠ eː n̻ˠ a h ə k o mˠ ə tʲ eː ɾʲ ə ɾˠ t̪ˠ ə i sˠ t̪ˠ i j i ə ɡ ə sˠ h a ɾˠ t̪ˠ e ɾʲ k a pˠ ɛ [UNK] mʲ t̪ˠ ɾˠ ʌ pˠ l̪ˠ ʌ sˠ e ɾʲ ə h u ɡ t̪ˠ ə ɾˠ c eː d̪ˠ ɣ ɾˠ aː d̪ˠ x oː mˠ a hʲ ə ɡ ə sˠ mʲ t̪ˠ ɾˠ ʌ e ɾʲ ə h u ɡ t̪ˠ ə ɾˠ tʲ ɾʲ iː uː ɡ ɾˠ aː d̪ˠ
244,165120,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/15997225735839698296.wav,mo bhuíochas leo siúd a thacaigh le coirpeach de mo leithéidse a deirtear a dhúirt siriporn ag preasagallamh,"""Mo bhuíochas leo siúd a thacaigh le coirpeach de mo leithéidse,"" a deirtear a dhúirt Siriporn ag preasagallamh.",0,27,Irish,0,mˠ ə vˠ iː h ə sˠ lʲ oː ʃ uː d̪ˠ ə h a k iː lʲ e k o ɾʲ ə pʲ a h d̪ˠ e mˠ ə l̠ʲ ɪ hʲ eː ʧ ɕ ɛ ə dʲ e ɾˠ tʲ ə ɾˠ ə ɣ uː ɾˠ tʲ ɕ ɾʲ pˠ ɾˠ n̪ˠ e ɟ pʲ ɾʲ a sˠ a ɡ ə l̻ˠ uː
176,180480,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/15997568731748136986.wav,fuair ​​sí moladh ó léirmheastóirí le linn a tréimhse in atlanta agus tugadh aitheantas di as oideachas uirbeach nuálach,Fuair ​​sí moladh ó léirmheastóirí le linn a tréimhse in Atlanta agus tugadh aitheantas di as oideachas uirbeach nuálach.,0,27,Irish,0,fˠ ua ɾʲ [UNK] mˠ o l̻ˠ uː oː lʲ eː ɾʲ vʲ ə sˠ t̪ˠ oː ɾʲ iː lʲ e lʲ i n̻ʲ ə tʲ ɾʲ eː vʲ ʃ ə i nʲ a t̪ˠ ə l̪ˠ n̪ˠ t̪ˠ ə ə ɡ ə sˠ t̪ˠ u ɡ a h ai hʲ ə n̻ˠ t̪ˠ ə sˠ d̪ˠ i a sˠ o dʲ a h ə sˠ i ɾʲ ə bʲ a h n̻ˠ uː aː l̻ˠ ə h
829,368640,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16001005451240786866.wav,glactar leis sa chomhairle nach ndéanann taistealaithe goid treaspás a bheith páirteach sa mhargadh neamhdhleathach airgead a iarraidh nó daoine a dhúshaothrú ar shlí ar bith eile ar mhaithe leo féin,"Glactar leis sa chomhairle nach ndéanann taistealaithe goid, treaspás, a bheith páirteach sa mhargadh neamhdhleathach, airgead a iarraidh nó daoine a dhúshaothrú ar shlí ar bith eile ar mhaithe leo féin.",0,27,Irish,0,ɡ l̻ˠ a k t̪ˠ ə ɾˠ lʲ i ʃ sˠ ə x oː ɾˠ lʲ ə n̻ˠ a h nʲ eː n̻ˠ ə n̻ˠ t̪ˠ a ʃ tʲ ə l̻ˠ iː ɡ i dʲ tʲ ɾʲ a sˠ pˠ a sˠ ə vʲ e hʲ pˠ aː ɾˠ tʲ a h sˠ ə vˠ a ɾˠ ə ɡ uː n̻ʲ a vˠ j lʲ a h a h a ɾʲ ə ɟ ə d̪ˠ ə ia ɾˠ iː n̻ˠ oː d̪ˠ iː nʲ iː ə ɣ uː h iː h ɾˠ uː e ɾʲ h lʲ iː e ɾʲ bʲ iː e lʲ ə e ɾʲ vˠ ai hʲ ə lʲ oː h eː nʲ
986,235200,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16021054820349846940.wav,bhain cuid is mó acu le daoine a oibríonn le héanlaith chlóis ach tá riosca áirithe ann d'fhairtheoirí éan fosta,Bhain cuid is mó acu le daoine a oibríonn le héanlaith chlóis ach tá riosca áirithe ann d'fhairtheoirí éan fosta.,0,27,Irish,0,vˠ i nʲ k i dʲ i sˠ mˠ oː a k uː lʲ e d̪ˠ iː nʲ iː ə o bʲ ɾʲ iː n̻ˠ lʲ e hʲ eː n̻ˠ l̻ˠ ai ç x l̻ˠ oː i sˠ a h t̪ˠ aː ɾˠ i sˠ k ə aː ɾʲ i hʲ ə ə n̻ˠ [UNK] eː n̻ˠ fˠ o sˠ t̪ˠ ə
1378,266880,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16035182343918103898.wav,soláthraíonn sonraí néareolaíocha fianaise fhisiciúil le haghaidh cur chuige teoiriciúil i leith imscrúdú na cognaíochta fágann sé sin go mbeidh an réimse taighde níos cúinge agus i bhfad níos cruinne,Soláthraíonn sonraí néareolaíocha fianaise fhisiciúil le haghaidh cur chuige teoiriciúil i leith imscrúdú na cognaíochta. Fágann sé sin go mbeidh an réimse taighde níos cúinge agus i bhfad níos cruinne.,1,27,Irish,0,sˠ a l̻ˠ aː h ɾˠ ia n̻ˠ sˠ o n̻ˠ ɾˠ iː n̪ˠ eː ɾˠ ʌ l̪ˠ iː x ə fʲ ia n̻ˠ ə ʃ ə fˠ ɕ ɪ c ɤ l lʲ e h eː j k u ɾˠ h i ɟ ə tʲ oː ɾʲ ə c u lʲ i l̻ʲ e hʲ i mʲ sˠ k ɾˠ uː d̪ˠ uː n̻ˠ ə k o ɡ n̻ˠ ia h t̪ˠ ə fˠ aː ɡ ə n̻ˠ ʃ eː ʃ i nʲ ɡ ə mˠ eː ə n̻ˠ ɾˠ eː mʲ ʃ ə t̪ˠ ai dʲ ə nʲ iː sˠ k uː ɲ ɟ ə ə ɡ ə sˠ i vˠ a d̪ˠ nʲ iː sˠ k ɾˠ i n̻ʲ ə
423,138240,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16051523464569374319.wav,bhí sé bunaithe ar aibítir na gearmáinise agus cuireadh carachtar amháin õ/õ leis,"Bhí sé bunaithe ar aibítir na Gearmáinise agus cuireadh carachtar amháin ""Õ/õ"" leis.",0,27,Irish,0,vʲ iː ʃ eː bˠ u n̻ˠ ə h ə e ɾʲ a bʲ i tʲ ə ɾʲ n̻ˠ ə ɟ a ɾˠ ə mˠ æː n̠ʲ ɕ ɛ ə ɡ ə sˠ k i ɾʲ uː k a ɾˠ a ɾˠ t̪ˠ ə ɾˠ ə vˠ aː nʲ [UNK] lʲ i ʃ
472,307200,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16053060999748970287.wav,ba é an coincheap ná go raibh ar náisiúin uile na heorpa iarracht a dhéanamh náisiún amháin a chosc ó dhul i gcumhacht agus dá bhrí sin is minic a d'athraigh rialtais náisiúnta a gcomhghuaillíochtaí chun an chothromaíocht a choinneáil,"Ba é an coincheap ná go raibh ar náisiúin uile na hEorpa iarracht a dhéanamh náisiún amháin a chosc ó dhul i gcumhacht, agus dá bhrí sin is minic a d’athraigh rialtais náisiúnta a gcomhghuaillíochtaí chun an chothromaíocht a choinneáil.",0,27,Irish,0,bˠ ə eː ə n̻ˠ k o nʲ ç a pˠ n̻ˠ aː ɡ ə ɾˠ oː vˠ e ɾʲ n̻ˠ aː ʃ uː nʲ i lʲ ə n̻ˠ ə ɾˠ pˠ ə ia ɾˠ a x t̪ˠ ə j eː n̻ˠ uː n̻ˠ aː ʃ u n̻ˠ ə vˠ aː nʲ ə x a sˠ k oː ɣ u l̻ˠ i ɡ uː a x t̪ˠ ə ɡ ə sˠ d̪ˠ aː vʲ ɾʲ iː ʃ i nʲ i sˠ mʲ i nʲ i c ə d̪ˠ a h ɾˠ iː ɾˠ ia l̻ˠ t̪ˠ ə ʃ n̻ˠ aː ʃ u n̻ˠ t̪ˠ ə ə ɣ k ʉː j ua ɪ l̠ʲ iː x t̪ˠ iː x u n̻ˠ ə n̻ˠ x a h ɾˠ ə mˠ ia h t̪ˠ ə x o n̻ʲ a lʲ
140,538560,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16059864185093302943.wav,ar a buaicphointe shroich stoirm thrópaiceach gonu ainmnithe i ndiaidh an fhocail do mhála duilleog pailme i dteanga oileáin mhaildíve gaoth mharthanach de 240 ciliméadar san uair 149 míle san uair,"Ar a buaicphointe, shroich Stoirm Thrópaiceach Gonu, ainmnithe i ndiaidh an fhocail do mhála duilleog pailme i dteanga Oileáin Mhaildíve, gaoth mharthanach de 240 ciliméadar san uair (149 míle san uair).",1,27,Irish,0,e ɾʲ ə bˠ uˑə c fˠ o n̻ʲ tʲ ə ɾ̥ˠ o ç sˠ t̪ˠ o ɾʲ ə mʲ ɾ̥ˠ oː pˠ ə c a h ɡ ʌ n̪ˠ ʉː a nʲ ə mʲ nʲ i hʲ ə i n̻ʲ eː j ə n̻ˠ o k ə lʲ d̪ˠ ə vˠ aː l̻ˠ ə d̪ˠ i l̻ʲ o ɡ pˠ a lʲ ə mʲ ə i dʲ a ŋ ə o lʲ aː nʲ w ʤ ɪ vʲ ɪ ɡ iː vˠ a ɾ̥ˠ ə n̻ˠ a h d̪ˠ e [UNK] c i lʲ ə mʲ e d̪ˠ ə ɾˠ sˠ ə n̻ˠ ua ɾʲ [UNK] mʲ iː lʲ ə sˠ ə n̻ˠ ua ɾʲ
198,161280,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16061205835386750938.wav,tá riocht an uachtaráin cobhsaí cé go n-aonrófar é sa bhaile go ceann cúpla lá,"Tá riocht an uachtaráin cobhsaí, cé go n-aonrófar é sa bhaile go ceann cúpla lá.",0,27,Irish,0,t̪ˠ aː ɾˠ i x t̪ˠ ə n̻ˠ ua h t̪ˠ ə ɾˠ a nʲ k oː sˠ iː c eː ɡ ə n̪ˠ ɣ eː n̪ˠ ɾˠ ɔː ɾˠ eː sˠ ə vˠ a lʲ ə ɡ ə c i n̻ˠ k ə pˠ l̻ˠ ə l̻ˠ aː
324,295680,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16062246800323115291.wav,tá stoirm trópaiceach danielle an ceathrú stoirm ainmnithe de shéasúr hairicín 2010 an atlantaigh cruinnithe san aigéan atlantach thoir,"Tá Stoirm Trópaiceach Danielle, an ceathrú stoirm ainmnithe de shéasúr hairicín 2010 an Atlantaigh, cruinnithe san Aigéan Atlantach thoir.",1,27,Irish,0,t̪ˠ aː sˠ t̪ˠ o ɾʲ ə mʲ t̪ˠ ɾˠ oː pˠ ə c a h d̪ˠ ə n̠ʲ l̪ˠ l ɛ ə n̻ˠ c a h ɾˠ uː sˠ t̪ˠ o ɾʲ ə mʲ a nʲ ə mʲ nʲ i hʲ ə d̪ˠ e ç eː sˠ u ɾˠ h a ɾʲ ə c i nʲ [UNK] ə n̻ˠ a t̪ˠ l̻ˠ ə n̻ˠ t̪ˠ iː k ɾˠ iː n̻ʲ i hʲ ə sˠ ə n̻ˠ a ɟ e n̻ˠ a t̪ˠ l̻ˠ a n̻ˠ t̪ˠ a h h o ɾʲ
765,161280,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16069262052280045080.wav,bíonn brúnna ag freastal ar dhaoine óga go príomha bíonn an gnáth-aoi sna fichidí cé go bhfeictear taistealaithe níos sine ann freisin,Bíonn brúnna ag freastal ar dhaoine óga go príomha - bíonn an gnáth-aoi sna fichidí - cé go bhfeictear taistealaithe níos sine ann freisin.,0,27,Irish,0,bʲ iː n̻ˠ bˠ ɾˠ uː n̻ˠ ə e ɟ fʲ ɾʲ a sˠ t̪ˠ ə l̻ˠ e ɾʲ ɣ iː nʲ iː oː ɡ ə ɡ ə pʲ ɾʲ iː vˠ ə bʲ iː n̻ˠ ə n̻ˠ ɣ n̪ˠ æː iː sˠ n̻ˠ ə fʲ i hʲ ə dʲ iː c eː ɡ ə vʲ e c tʲ ə ɾˠ t̪ˠ a ʃ tʲ ə l̻ˠ iː nʲ iː sˠ ʃ i nʲ ə ə n̻ˠ fʲ ɾʲ e ʃ ə nʲ
476,333120,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16074892417333084194.wav,de réir an scéil ba é clú agus cáil a thuilleamh dó féin ar ais nó ar éigean a thug spreagadh dó d'fhógair na heifeasaigh agus iad ar mire go raibh cosc ar thaifead a dhéanamh riamh ar ainm herostratus,"De réir an scéil, ba é clú agus cáil a thuilleamh dó féin ar ais nó ar éigean a thug spreagadh dó. D'fhógair na hEifeasaigh, agus iad ar mire, go raibh cosc ar thaifead a dhéanamh riamh ar ainm Herostratus.",1,27,Irish,0,d̪ˠ e ɾˠ eː ɾʲ ə n̻ˠ ʃ c eː lʲ bˠ ə eː k l̻ˠ uː ə ɡ ə sˠ k aː lʲ ə h i l̻ʲ uː d̪ˠ oː h eː nʲ e ɾʲ a ʃ n̻ˠ oː e ɾʲ eː ɟ ə n̻ˠ ə h u ɡ sˠ pʲ ɾʲ a ɡ uː d̪ˠ oː d̪ˠ oː ɡ ə ɾʲ n̻ˠ ə ɛ sˠ iː ə ɡ ə sˠ ia d̪ˠ e ɾʲ mʲ i ɾʲ ə ɡ ə ɾˠ oː vˠ k o sˠ k e ɾʲ h a fʲ ə d̪ˠ ə j eː n̻ˠ uː ɾʲ ia vˠ e ɾʲ a nʲ ə mʲ ɾˠ ʌ sˠ t̪ˠ ɾˠ t̪ˠ ɤ sˠ
1065,393600,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16094404641582176281.wav,más ón astráil thú is coincheap eachtrach é an leagan de chaife 'flat white' nó 'caife maolbhán'. tugtar 'espresso' ar chaife beag dubh bíonn go leor uachtair ní uanán ar bharr cappuccino agus ní thugtar bainne in éineacht le tae,"Más ón Astráil thú, is coincheap eachtrach é an leagan de chaife 'flat white', nó 'caife maolbhán'. Tugtar 'espresso' ar chaife beag dubh, bíonn go leor uachtair (ní uanán) ar bharr cappuccino, agus ní thugtar bainne in éineacht le tae.",0,27,Irish,0,mˠ aː sˠ oː n̻ˠ ə sˠ t̪ˠ ɾ̥ˠ æː l̠ʲ h uː i sˠ k o nʲ ç a pˠ a x t̪ˠ ɾˠ a h eː ə n̻ˠ l̻ʲ a ɡ ə n̻ˠ d̪ˠ e x a fʲ ə [UNK] [UNK] n̻ˠ oː [UNK] [UNK] t̪ˠ u ɡ t̪ˠ ə ɾˠ [UNK] e ɾʲ x a fʲ ə bʲ o ɡ d̪ˠ uː bʲ iː n̻ˠ ɡ ə l̻ʲ oː ɾˠ uˑə ɾˠ t̪ˠ ə ɾʲ n̻ʲ iː ua n̻ˠ a n̻ˠ e ɾʲ vˠ aː ɾˠ k a pˠ pˠ ʌ x c ʌ ə ɡ ə sˠ n̻ʲ iː h u ɡ t̪ˠ ə ɾˠ bˠ a n̻ʲ ə i nʲ eː nʲ a x t̪ˠ lʲ e t̪ˠ eː
1232,545280,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/1610292465412967490.wav,faightear speisialú déchosach in iontaisí australopithecus ó 4.2-3.9 milliún bliain ó shin cé go bhféadfaí go mbíodh sahelanthropus ar siúl ar dhá chos chomh luath agus seacht milliún bliain ó shin,"Faightear speisialú déchosach in iontaisí Australopithecus ó 4.2-3.9 milliún bliain ó shin, cé go bhféadfaí go mbíodh Sahelanthropus ar siúl ar dhá chos chomh luath agus seacht milliún bliain ó shin.",1,27,Irish,0,fˠ ai tʲ ə ɾˠ sˠ pʲ e ʃ iˑə l̻ˠ uː dʲ eː x o sˠ a h i nʲ i n̻ˠ t̪ˠ ə ʃ iː ɤ sˠ t̪ˠ ɾˠ ʌ pˠ ɛ k ʉː sˠ oː [UNK] mʲ i l̻ʲ u n̻ˠ bʲ lʲ ia nʲ oː h i nʲ c eː ɡ ə vʲ eː d̪ˠ fˠ iː ɡ ə mʲ uː sˠ l̪ˠ ɾ̥ˠ pˠ ɤ sˠ e ɾʲ ʃ uː l̻ˠ e ɾʲ ɣ aː x a sˠ x oː l̻ˠ ua ə ɡ ə sˠ ʃ a x t̪ˠ mʲ i l̻ʲ u n̻ˠ bʲ lʲ ia nʲ oː h i nʲ
4,113280,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16109158053880971406.wav,aithníodh an píolóta mar cheannasaí scuadrúin dilokrit pattavee,Aithníodh an píolóta mar Cheannasaí Scuadrúin Dilokrit Pattavee.,0,27,Irish,0,ai ç nʲ iː uː ə n̻ˠ pʲ iː l̻ˠ o t̪ˠ ə mˠ a ɾˠ ç a n̻ˠ ə sˠ iː sˠ k ua d̪ˠ ɾˠ u nʲ [UNK] pˠ a t̪ˠ ə t̪ˠ vʲ ɛ
1122,373440,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16114283755310591882.wav,is minic a chaithfidh oibrithe ceadú a n-oifigeach uachtarach a fháil d'aon chinneadh a dhéanann siad agus bítear ag súil go gcomhlíonfaidh siad orduithe a n-oifigeach uachtarach gan aon agó,"Is minic a chaithfidh oibrithe ceadú a n-oifigeach uachtarach a fháil d'aon chinneadh a dhéanann siad, agus bítear ag súil go gcomhlíonfaidh siad orduithe a n-oifigeach uachtarach gan aon agó.",0,27,Irish,0,i sˠ mʲ i nʲ i c ə x ai ç iː o bʲ ɾʲ ə h ə c a d̪ˠ uː ə n̪ˠ ʌ iː ɟ a x ua x t̪ˠ ə ɾˠ a h ə aː lʲ d̪ˠ iː n̻ˠ ç i n̻ʲ uː ə j eː n̻ˠ ə n̻ˠ ʃ iː d̪ˠ ə ɡ ə sˠ bʲ iː tʲ ə ɾˠ e ɟ sˠ uː lʲ ɡ ə ɡ oː lʲ iː n̻̊ˠ iː ʃ iː d̪ˠ a ɾˠ d̪ˠ ə hʲ ə ə n̪ˠ ʌ iː ɟ a x ua x t̪ˠ ə ɾˠ a h ɡ a n̻ˠ eː n̻ˠ ə ɡ oː
1069,218880,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16122650368638382797.wav,in áiteanna iargúlta gan raon clúdaigh fón póca d'fhéadfadh gurb é an fón satailíte an t-aon rogha atá agat,"In áiteanna iargúlta, gan raon clúdaigh fón póca, d'fhéadfadh gurb é an fón satailíte an t-aon rogha atá agat.",0,27,Irish,0,i nʲ aː tʲ ə n̻ˠ ə ia ɾˠ ɡ uː l̻ˠ t̪ˠ ə ɡ a n̻ˠ ɾˠ iː n̻ˠ k l̻ˠ uː d̪ˠ iː fˠ oː n̻ˠ pˠ oː k ə d̪ˠ eː d̪ˠ uː ɡ a ɾˠ ə bˠ eː ə n̻ˠ fˠ oː n̻ˠ sˠ a t̪ˠ ə lʲ iː tʲ ə ə n̻ˠ t̪ˠ eː n̻ˠ ɾˠ au ə t̪ˠ aː ə ɡ ə t̪ˠ
794,215040,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16124823445634926477.wav,i roinnt tíortha nó cineálacha siopaí bíonn bialann amháin ar a laghad ar an láthair go minic ceann neamhfhoirmiúil ar phraghsanna réasúnta,"I roinnt tíortha nó cineálacha siopaí bíonn bialann amháin ar a laghad ar an láthair, go minic ceann neamhfhoirmiúil ar phraghsanna réasúnta.",1,27,Irish,0,i ɾˠ o n̻ʲ tʲ tʲ iː ɾˠ h ə n̻ˠ oː c i nʲ aː l̻ˠ a h ə ʃ i pˠ iː bʲ iː n̻ˠ bʲ ia l̻ˠ ə n̻ˠ ə vˠ aː nʲ e ɾʲ ə l̻ˠ eː d̪ˠ e ɾʲ ə n̻ˠ l̻ˠ aː h i ɾʲ ɡ ə mʲ i nʲ i c c i n̻ˠ n̻ʲ a vˠ o ɾʲ ə mʲ u lʲ e ɾʲ fˠ ɾˠ ai sˠ ə n̻ˠ ə ɾˠ eː sˠ u n̻ˠ t̪ˠ ə
859,220800,/home/peter/.cache/huggingface/datasets/downloads/extracted/cf2f05dbc6d7c83a2ca5f3625f601bff35293b374f8cbe9c8d98e3829f3a201b/16128621270863889008.wav,áirítear air seo fanacht i scuaine de bhrí gur féidir madraí bolaíochta drugaí a úsáid uair ar bith gan fógra,"Áirítear air seo fanacht i scuaine, de bhrí gur féidir madraí bolaíochta drugaí a úsáid uair ar bith gan fógra.",1,27,Irish,0,aː ɾʲ iː tʲ ə ɾˠ e ɾʲ ʃ o fˠ a n̻ˠ a x t̪ˠ i sˠ k ua nʲ ə d̪ˠ e vʲ ɾʲ iː ɡ ə ɾˠ fʲ eː dʲ ə ɾʲ mˠ a d̪ˠ ɾˠ iː bˠ a l̻ˠ ia h t̪ˠ ə d̪ˠ ɾˠ u ɡ iː ə uː sˠ a dʲ ua ɾʲ e ɾʲ bʲ iː ɡ a n̻ˠ fˠ oː ɡ ɾˠ ə
